language_ID,glottocode,glottolog_name,size,class
p_morgan1871kawkans1243,kans1243,Kansa,14,cousins
p_morgan1871kickapookikapookick1244,kick1244,Kickapoo,15,cousins
p_morgan1871kingsmillislandsgilb1244,gilb1244,Gilbertese,8,cousins
p_morgan1871kootenaykute1249,kute1249,Kutenai,4,cousins
p_morgan1871kusaienkosr1238,kosr1238,Kosraean,4,cousins
p_morgan1871kutchinorlouchieuxgwic1235,gwic1235,Gwich'in,7,cousins
p_morgan1871lagunawest2632,west2632,Western Keres,4,cousins
p_morgan1871mandanmand1446,mand1446,Mandan,6,cousins
p_morgan1871maorimaor1246,maor1246,Maori,15,cousins
p_morgan1871marathimara1378,mara1378,Marathi,10,cousins
p_morgan1871menominemeno1252,meno1252,Menominee,12,cousins
p_morgan1871miamimiam1252,miam1252,Miami,11,cousins
p_morgan1871miemacmikm1235,mikm1235,Mi'kmaq,9,cousins
p_morgan1871minnitareehida1246,hida1246,Hidatsa,14,cousins
p_morgan1871mohawkmoha1258,moha1258,Mohawk,10,cousins
p_morgan1871moheganmohe1244,mohe1244,Mohegan-Montauk-Narragansett,13,cousins
p_morgan1871mountaincherokeecher1273,cher1273,Cherokee,14,cousins
p_morgan1871munseemuns1251,muns1251,Munsee,16,cousins
p_morgan1871ojibwakansasojib1241,ojib1241,Ojibwa,13,cousins
p_morgan1871ojibwalakehuronojib1241,ojib1241,Ojibwa,16,cousins
p_morgan1871ojibwalakemichiganuppe1274,uppe1274,Upper Michigan-Wisconsin Chippewa,7,cousins
p_morgan1871ojibwalakesuperiorojib1241,ojib1241,Ojibwa,13,cousins
p_morgan1871omahaomah1247,omah1247,Omaha-Ponca,19,cousins
p_morgan1871oneidaonei1249,onei1249,Oneida,5,cousins
p_morgan1871onondagaonon1246,onon1246,Onondaga,5,cousins
p_morgan1871osageosag1243,osag1243,Osage,15,cousins
p_morgan1871otoeotoo1241,otoo1241,Oto,19,cousins
p_morgan1871ottawaotawaotta1242,otta1242,Ottawa,14,cousins
p_morgan1871peoriapeor1238,peor1238,Peoria,10,cousins
p_morgan1871pianeshawmiam1252,miam1252,Miami,11,cousins
p_morgan1871piegansiksikapieganblackfootpieg1239,pieg1239,Piegan,14,cousins
p_morgan1871plainscreecreeoftheprairieplai1258,plai1258,Plains Cree,10,cousins
p_morgan1871potawatomipotawattamiepota1247,pota1247,Potawatomi,11,cousins
p_morgan1871punkaponc1241,ponc1241,Ponca,13,cousins
p_morgan1871redknifeortalsoteenadogr1252,dogr1252,Dogrib,8,cousins
p_morgan1871republicanpawneepawn1254,pawn1254,Pawnee,9,cousins
p_morgan1871sawkandfoxmesk1242,mesk1242,Meskwaki,15,cousins
p_morgan1871senecasene1264,sene1264,Seneca,5,cousins
p_morgan1871shawneeshaw1249,shaw1249,Shawnee,16,cousins
p_morgan1871shiyanchey1247,chey1247,Cheyenne,4,cousins
p_morgan1871slavelakeindiansorachaotinneslav1253,slav1253,Slave,6,cousins
p_morgan1871spokanespok1245,spok1245,Spokane,11,cousins
p_morgan1871tamiltami1289,tami1289,Tamil,17,cousins
p_morgan1871telugutelu1262,telu1262,Telugu,12,cousins
p_morgan1871tesuquetesu1245,tesu1245,Tesuque,3,cousins
p_morgan1871tukuthegwic1235,gwic1235,Gwich'in,10,cousins
p_morgan1871tuscaroratusc1257,tusc1257,Tuscarora,4,cousins
p_morgan1871twomountainiroquioslaur1250,laur1250,Laurentian,9,cousins
p_morgan1871weawnucl1653,nucl1653,Nuclear Miami,10,cousins
p_morgan1871winnebagoewinn1245,winn1245,Winnebago-Chiwere,12,cousins
p_morgan1871woodscreecreeofthewoodswood1236,wood1236,Woods Cree,10,cousins
p_morgan1871wyandotewyan1247,wyan1247,Huron-Wyandot,8,cousins
p_morgan1871yakamayaki1237,yaki1237,Northwest Sahaptin,4,cousins
p_moribawahmori1268,mori1268,Mori Bawah,1,cousins
p_moronenemoro1287,moro1287,Moronene,1,cousins
p_mortlockesemort1237,mort1237,Mortlockese,2,cousins
p_motamota1237,mota1237,Mota,3,cousins
p_motumotu1246,motu1246,Motu,3,cousins
p_moukmouk1240,mouk1240,Mouk,3,cousins
p_muduapavitumudu1242,mudu1242,Muduapa,1,cousins
p_munamuna1247,muna1247,Muna,1,cousins
p_munggavarennellmung1271,mung1271,Munggava,5,cousins
p_mungikibellonamung1270,mung1270,Mungiki,1,cousins
p_murrinhpathamurr1258,murr1258,Murriny Patha,3,cousins
p_mussauemiramuss1246,muss1246,Mussau-Emira,2,cousins
p_mwotlapmotl1237,motl1237,Mwotlap,2,cousins
p_naasioinaas1242,naas1242,Naasioi,8,cousins
p_nafsansout2856,sout2856,South Efate,4,cousins
p_nagenage1237,nage1237,Nage,7,cousins
p_nakanainaka1262,naka1262,Nakanai,2,cousins
p_naliklukuramaunali1244,nali1244,Nalik,5,cousins
p_nalikmadinanali1244b,nali1244,Nalik,5,cousins
p_namakuranama1268,nama1268,Namakura,3,cousins
p_namanama1266,nama1266,Nama (Papua New Guinea),3,cousins
p_namanlitz1237,litz1237,Naman,9,cousins
p_nambonamb1293,namb1293,Nambo,4,cousins
p_nehanneha1247,neha1247,Nehan,2,cousins
p_nemeneme1244,neme1244,Neme,4,cousins
p_nengoneneng1238,neng1238,Nengone,1,cousins
p_nennenn1238,nenn1238,Nen,4,cousins
p_nesenese1235,nese1235,Nese,1,cousins
p_neveeivinm1237,vinm1237,Neve'ei,7,cousins
p_neveeivinm1237a,vinm1237,Neve'ei,1,cousins
p_neververling1265,ling1265,Neverver,3,cousins
p_ngunangun1274,ngun1274,Nguna,6,cousins
p_nimborannucl1633,nucl1633,Nimboran,6,cousins
p_niueniue1239,niue1239,Niuean,8,cousins
p_northambrymnort2839,nort2839,North Ambrym,3,cousins
p_northmuyunort2916,nort2916,North Muyu,6,cousins
p_northtannanort2847,nort2847,North Tanna,4,cousins
p_numbaminumb1247,numb1247,Numbami,8,cousins
p_nyulnyulnyul1247,nyul1247,Nyulnyul,1,cousins
p_olalolal1237,olal1237,Olal,3,cousins
p_oldjavanesekawikawi1241,kawi1241,Kawi,1,cousins
p_oldraparaparapa1245,rapa1245,Mangaia-Old Rapa,4,cousins
p_onobasuluonob1238,onob1238,Onobasulu,4,cousins
p_owasantaanaowaa1237,owaa1237,Owa,5,cousins
p_pagupagu1249,pagu1249,Pagu,1,cousins
p_paicipaic1239,paic1239,Paicî,3,cousins
p_paiwanpaiw1248,paiw1248,Paiwan,1,cousins
p_palauanpala1344,pala1344,Palauan,3,cousins
p_paluaibalu1257,balu1257,Paluai,5,cousins
p_pampangakampampanganpamp1243,pamp1243,Pampanga,1,cousins
p_pangasinanpang1290,pang1290,Pangasinan,1,cousins
p_patanipata1260,pata1260,Patani,2,cousins
p_pendaupend1242,pend1242,Pendau,1,cousins
p_penrhyntongarevapenr1237,penr1237,Māngarongaro,5,cousins
p_pohnpeianpohn1238,pohn1238,Pohnpeian,2,cousins
p_pohnpeianpohn1238a,pohn1238,Pohnpeian,2,cousins
p_portsandwichport1285,port1285,Port Sandwich,4,cousins
p_pukapukapuka1242,puka1242,Pukapuka,2,cousins
p_puluwatesepuluwatpulu1242,pulu1242,Puluwatese,5,cousins
p_raderhaderade1240,rade1240,Rade,4,cousins
p_ragahanohano1246,hano1246,Hano,4,cousins
p_ragahanothomasenneverhano1246b,hano1246,Hano,5,cousins
p_rakahangamanihikiraka1237,raka1237,Rakahanga-Manihiki,4,cousins
p_rangioranwtuamotustuam1242,tuam1242,Tuamotuan,4,cousins
p_rarotongancookislandsmaoriraro1241,raro1241,Southern Cook Island Maori,3,cousins
p_ratagnonrata1245,rata1245,Ratagnon,1,cousins
p_rejangrejangesereja1240,reja1240,Rejang,1,cousins
p_rotokasroto1249,roto1249,Rotokas,6,cousins
p_rotumanrotu1241,rotu1241,Rotuman,4,cousins
p_rovianarovi1238,rovi1238,Roviana,1,cousins
p_russianruss1263a,russ1263,Russian,2,cousins
p_saaroasaar1237,saar1237,Saaroa,1,cousins
p_samoansamo1305a,samo1305,Samoan,3,cousins
p_sangtamnagasang1321,sang1321,Sangtam Naga,4,cousins
p_saranganiblaansara1326,sara1326,Sarangani Blaan,5,cousins
p_sasaaa1241,saaa1241,Sa,6,cousins
p_savosavosavo1255,savo1255,Savosavo,3,cousins
p_sawaisawa1247,sawa1247,Sawai,2,cousins
p_sawisawi1257,sawi1257,Sawi,7,cousins
p_sekeskeseke1241,seke1241,Seke (Vanuatu),2,cousins
p_senbareiunua1237,unua1237,Unua,2,cousins
p_setamanseta1246,seta1246,Setaman,6,cousins
p_sibesibe1248,sibe1248,Sibe (Nasioi),7,cousins
p_siesyesiee1239,siee1239,Sie,1,cousins
p_sikaianasika1261,sika1261,Sikaiana,2,cousins
p_sogeramsoge1235,soge1235,Sogeram,4,cousins
p_sonsorolsons1242,sons1242,Sonsorol,1,cousins
p_sougbmani1235,mani1235,Sougb,6,cousins
p_southeastambrymsout2859,sout2859,Southeast Ambrym,4,cousins
p_southernkiwaisout2949,sout2949,Southern Kiwai,4,cousins
p_southtuvaluanvaitupusout2865,sout2865,South Tuvaluan,4,cousins
p_southwesttannasout2869,sout2869,Southwest Tanna,3,cousins
p_sukisuki1245,suki1245,Suki,8,cousins
p_sulamangolimang1408,mang1408,Mangole,1,cousins
p_sundanesesund1252,sund1252,Sundanese,3,cousins
p_sungagagemari1426i,mari1426,Sunwadia,5,cousins
p_sungwadagamari1426b,mari1426,Sunwadia,3,cousins
p_sungwadiamari1426a,mari1426,Sunwadia,6,cousins
p_sungwalogenalembaedwardmari1426g,mari1426,Sunwadia,3,cousins
p_sungwalogenalembasimeonetarimari1426f,mari1426,Sunwadia,3,cousins
p_sungwalogenavenvenemari1426d,mari1426,Sunwadia,1,cousins
p_sungwalogetautamari1426e,mari1426,Sunwadia,3,cousins
p_sungwalogetawetmari1426c,mari1426,Sunwadia,4,cousins
p_sunwadiamari1426,mari1426,Sunwadia,1,cousins
p_suzhoushan1293,shan1293,Shanghainese,8,cousins
p_suzhousuzh1234,suzh1234,Suzhou,8,cousins
p_tablatabl1243,tabl1243,Tabla,4,cousins
p_tadyawantady1237,tady1237,Tadyawan,1,cousins
p_tagalogtaga1270,taga1270,Tagalog,1,cousins
p_tahitiantahi1242,tahi1242,Tahitian,5,cousins
p_tajiotaji1246,taji1246,Tajio,1,cousins
p_takiataki1248,taki1248,Takia,3,cousins
p_takuutaku1257,taku1257,Takuu,1,cousins
p_talisetolotali1259,tali1259,Talise,3,cousins
p_tamambomalo1243,malo1243,Tamambo,9,cousins
p_tanampedagitajetaje1237b,taje1237,Taje,1,cousins
p_tasikotasi1237,tasi1237,Tasiko,7,cousins
p_taumakotaum1237,taum1237,Taumako,7,cousins
p_tausugsulumorotaus1251,taus1251,Tausug,1,cousins
p_tausugtaus1251a,taus1251,Tausug,1,cousins
p_teiwateiw1235,teiw1235,Teiwa,6,cousins
p_telefoltele1256,tele1256,Telefol,3,cousins
p_tetumtetuntetu1245,tetu1245,Tetum,1,cousins
p_tetundilitetumtetu1246,tetu1246,Tetun Dili,5,cousins
p_thaothao1240,thao1240,Thao,1,cousins
p_thayorekuukthaayorrethay1249,thay1249,Thayore,4,cousins
p_tialotominitomi1243,tomi1243,Tomini,1,cousins
p_tikopiatiko1237a,tiko1237,Tikopia,4,cousins
p_tirimeagrandcoulitiri1258,tiri1258,Tiri-Mea,1,cousins
p_tokelautoke1240a,toke1240,Tokelau,10,cousins
p_tokpisintokp1240,tokp1240,Tok Pisin,3,cousins
p_tolakitola1247,tola1247,Tolaki,1,cousins
p_tombulutomb1243,tomb1243,Tombulu,1,cousins
p_tongatongaislandstong1325,tong1325,Tonga (Tonga Islands),4,cousins
p_tonseatons1240,tons1240,Tonsea,1,cousins
p_toqabaqitatoab1237,toab1237,To'abaita,1,cousins
p_torresstraitcreolebrokentorr1261,torr1261,Torres Strait-Lockhart River Creole,2,cousins
p_totolitoto1304,toto1304,Totoli,1,cousins
p_touotouo1238,touo1238,Touo,5,cousins
p_tubuaitubu1240,tubu1240,Tubuai,4,cousins
p_tucanoanbarawaim1255,waim1255,Waimaha,8,cousins
p_turkishnucl1301,nucl1301,Turkish,1,cousins
p_turungturu1249,turu1249,Turung,9,cousins
p_tuvalunanumeatuva1244,tuva1244,Tuvalu,2,cousins
p_umajumankayanumaj1240,umaj1240,Uma Juman,1,cousins
p_umbuunguumbu1258,umbu1258,Umbu-Ungu,3,cousins
p_umiraydumagetagtaumir1236,umir1236,Umiray Dumaget Agta,2,cousins
p_uripivwalaranoatchinurip1239,urip1239,Uripiv-Wala-Rano-Atchin,3,cousins
p_usarufausar1243,usar1243,Usarufa,1,cousins
p_vaekautaumakopile1238,pile1238,Vaeakau-Taumako,3,cousins
p_vaovaoo1237,vaoo1237,Vao,3,cousins
p_varisivari1239,vari1239,Varisi,3,cousins
p_veraavera1241,vera1241,Vera'a,6,cousins
p_vuresvure1239,vure1239,Vurës,6,cousins
p_waffawaff1241,waff1241,Waffa,4,cousins
p_wallisianeastuveawall1257,wall1257,East Uvean,5,cousins
p_wambayawamb1258,wamb1258,Wambayan,4,cousins
p_wangkajungawang1288,wang1288,Wangkajunga,1,cousins
p_wangkangurruwang1290a,wang1290,Wangganguru,5,cousins
p_warlpiriwarl1254a,warl1254,Warlpiri,6,cousins
p_warrnamboolwarr1257,warr1257,Warrnambool,6,cousins
p_watamwata1253,wata1253,Watam,4,cousins
p_watutwatu1246,watu1246,Watut,4,cousins
p_wawoniiwawo1239,wawo1239,Wawonii,1,cousins
p_wedaweda1240,weda1240,Weda,2,cousins
p_wersingwers1238,wers1238,Wersing,6,cousins
p_westcoastbajauwest2560,west2560,West Coast Bajau,1,cousins
p_westernbukidnonmanobowest2555,west2555,Western Bukidnon Manobo,3,cousins
p_westerndaniwest2594,west2594,Western Dani,16,cousins
p_westernpantarlamm1241,lamm1241,Western Pantar,4,cousins
p_westerntawbuidbatanganwest2559,west2559,Western Tawbuid,1,cousins
p_westfutunawest2515,west2515,West Futuna,5,cousins
p_westkewawest2599,west2599,West Kewa,1,cousins
p_whitesandswhit1269,whit1269,Whitesands,4,cousins
p_wogeowoge1237,woge1237,Wogeo,4,cousins
p_xalangimaevovanuatumari1426h,mari1426,Sunwadia,4,cousins
p_xawia1234,awia1234,Awiakay-Karimba,8,cousins
p_xibexibe1242,xibe1242,Xibe,4,cousins
p_xmala1494,mala1494,Mala (Papua New Guinea),4,cousins
p_xtido1248,tido1248,Tidore,4,cousins
p_yabemyabe1254,yabe1254,Yabem,5,cousins
p_yagwoiayagw1240,yagw1240,Yagwoia,5,cousins
p_yakanyaka1277,yaka1277,Yakan,1,cousins
p_yalarnngayala1262a,yala1262,Yalarnnga,1,cousins
p_yalicyali1257,yali1257,Yalic,7,cousins
p_yandruwandhayand1253a,yand1253,Yandruwandha,4,cousins
p_yauyaum1237,yaum1237,Yau-Nungon,4,cousins
p_yawanucl1454,nucl1454,Yawa,6,cousins
p_yeleyele1255,yele1255,Yele,6,cousins
p_yelmekyelm1242,yelm1242,Southern Yelmek,3,cousins
p_yidinyyidi1250a,yidi1250,Yidiñ,4,cousins
p_yiryorontyiry1245,yiry1245,Yir-Yoront,2,cousins
p_yugambalyugambehyuga1244,yuga1244,Yugambal,3,cousins
p_yukultaganggalidagang1267a,gang1267,Ganggalida,3,cousins
p_yuracareyura1255,yura1255,Yuracaré,6,cousins
v_acheache1246,ache1246,Aché,6,cousins
v_achuarachu1249,achu1249,Achuar,9,cousins
v_adnyamathanhaadny1235,adny1235,Adnyamathanha,4,cousins
v_aghulaghu1253,aghu1253,Aghul,2,cousins
v_aguarunaagua1253,agua1253,Aguaruna,7,cousins
v_akhvakhnorthernakhvakhakhv1239,akhv1239,Akhvakh,2,cousins
v_albanianalba1267,alba1267,Albanian,3,cousins
v_albaniantosktosk1239,tosk1239,Northern Tosk Albanian,2,cousins
v_alyawarralya1239,alya1239,Alyawarr,11,cousins
v_ameleamel1241,amel1241,Amele,2,cousins
v_amharicamha1245,amha1245,Amharic,4,cousins
v_ancientgreekanci1242,anci1242,Ancient Greek,3,cousins
v_andiandi1255,andi1255,Andi,4,cousins
v_angaiteanga1316,anga1316,Angaité,1,cousins
v_arabanaarab1267,arab1267,Arabana,5,cousins
v_arawetearaw1273,araw1273,Araweté,6,cousins
v_archiarch1244,arch1244,Archi,4,cousins
v_armeniannucl1235,nucl1235,Eastern Armenian,12,cousins
v_assameseassa1263,assa1263,Assamese,7,cousins
v_asutanzaniaasut1235,asut1235,Asu (Tanzania),4,cousins
v_atsugewiatsu1245,atsu1245,Atsugewi,1,cousins
v_avarancuxancu1238,ancu1238,Ancux,2,cousins
v_avarandalalanda1281,anda1281,Andalal-Gxdatl,4,cousins
v_avaravar1256,avar1256,Avar,2,cousins
v_avarbatluxbatl1238,batl1238,Batlux,2,cousins
v_avarhiddialecthidd1238,hidd1238,Hid,2,cousins
v_avazkhunzakhkunz1243,kunz1243,Xunzax,2,cousins
v_avestanaves1237,aves1237,Avestan,2,cousins
v_awaawap1236,awap1236,Awa (Papua New Guinea),6,cousins
v_awetiawet1244,awet1244,Awetí,7,cousins
v_awiyaanaawiy1238,awiy1238,Awiyaana,3,cousins
v_ayoreoayor1240,ayor1240,Ayoreo,3,cousins
v_bahvalalbagv1239,bagv1239,Bagvalal,4,cousins
v_balochibalo1260,balo1260,Balochic,2,cousins
v_bandjalangband1339,band1339,Bandjalangic,9,cousins
v_bannockbann1248,bann1248,Bannock,7,cousins
v_barainucl1630,nucl1630,Barai,6,cousins
v_baribari1297,bari1297,Barí,2,cousins
v_basquebasq1248,basq1248,Basque,2,cousins
v_basquewest1508,west1508,Western Low Navarrese,3,cousins
v_batangabata1285,bata1285,Batanga,36,cousins
v_batstsovatushbats1242,bats1242,Bats,2,cousins
v_baurebaur1253,baur1253,Baure,1,cousins
v_belarusianbela1254,bela1254,Belarusian,3,cousins
v_bembabemb1257,bemb1257,Bemba (Zambia),2,cousins
v_benatanzaniabena1262,bena1262,Bena (Tanzania),7,cousins
v_bendebend1258,bend1258,Bende,3,cousins
v_bengalibeng1280,beng1280,Bengali,13,cousins
v_berabera1259,bera1259,Bera,2,cousins
v_bezhtabezh1248,bezh1248,Bezhta,3,cousins
v_biharibiha1245,biha1245,Bihari,10,cousins
v_bilabila1255,bila1255,Bila,3,cousins
v_birhorbirh1242,birh1242,Birhor,2,cousins
v_biribiri1256,biri1256,Biri,4,cousins
v_bitbitt1240,bitt1240,Bit,2,cousins
v_boersafri1274,afri1274,Afrikaans,4,cousins
v_bretonbret1244,bret1244,Breton,3,cousins
v_budukhbudu1248,budu1248,Budukh,2,cousins
v_bukusubuku1249,buku1249,Bukusu,6,cousins
v_bulgarianbulg1262,bulg1262,Bulgarian,13,cousins
v_bununbunu1267,bunu1267,Bunun,2,cousins
v_burmesenucl1310,nucl1310,Burmese,1,cousins
v_bushoongbush1247,bush1247,Bushoong,2,cousins
v_cahuillacahu1264,cahu1264,Cahuilla,11,cousins
v_cayubabacayu1262,cayu1262,Cayubaba,2,cousins
v_centralaymaracent2142,cent2142,Central Aymara,1,cousins
v_centralkurdishcent1972,cent1972,Central Kurdish,5,cousins
v_chamalalcham1309,cham1309,Chamalal,2,cousins
v_chamalalgigatligiga1238,giga1238,Gigatl,4,cousins
v_chemehuevichem1251,chem1251,Chemehuevi,2,cousins
v_chenchuchen1255,chen1255,Chenchu,11,cousins
v_chimarikochim1301,chim1301,Chimariko,2,cousins
v_chiricahuamesc1238,mesc1238,Mescalero-Chiricahua Apache,5,cousins
v_chiriguanoeast2555,east2555,Eastern Bolivian Guaraní,2,cousins
v_chokwechok1245,chok1245,Chokwe,5,cousins
v_cintalargacint1239,cint1239,Cinta Larga,10,cousins
v_coastalyukiyuki1243b,yuki1243,Northern Yukian,2,cousins
v_cocamacocamillacoca1259,coca1259,Cocama-Cocamilla,4,cousins
v_cocopacoco1261,coco1261,Cocopa,5,cousins
v_cofancofa1242,cofa1242,Cofán,2,cousins
v_colloquialmalaymala1479,mala1479,Central Malay,2,cousins
v_comanchecoma1245,coma1245,Comanche,6,cousins
v_copp1244,copp1244,Inuinnaqtun,5,cousins
v_cornishcorn1251,corn1251,Cornish,2,cousins
v_cubeocube1242,cube1242,Cubeo,7,cousins
v_cupenocupe1243,cupe1243,Cupeño,9,cousins
v_cuscoquechuacusc1236,cusc1236,Cusco Quechua,4,cousins
v_czechczec1258,czec1258,Czech,4,cousins
v_dandamimariadand1238,dand1238,Dandami Maria,8,cousins
v_danishdani1285,dani1285,Danish,4,cousins
v_danodano1240,dano1240,Dano,6,cousins
v_dargwachiragchir1284,chir1284,Chirag,2,cousins
v_dargwaitsariitsa1239,icar1234,Icari,2,cousins
v_daridari1249,dari1249,Dari,10,cousins
v_dekwanamaquiritarimaqu1238,maqu1238,Ye'kwana,2,cousins
v_delinenort2942,nort2942,North Slavey,3,cousins
v_denesulinechip1261,chip1261,Chipewyan,2,cousins
v_denethasouthslaveysout2959,sout2959,South Slavey,2,cousins
v_dharumbaldhar1248,dhar1248,Dharumbal,2,cousins
v_dhuwaldhuw1249,dhuw1249,Dhuwal,4,cousins
v_digodigo1243,digo1243,Digo,3,cousins
v_dingding1239,ding1239,Ding,7,cousins
v_diyaridier1241,dier1241,Dieri,6,cousins
v_djambarrpuyngudjam1256,djam1256,Djambarrpuyngu,3,cousins
v_djinangdjin1253,djin1253,Djinang,5,cousins
v_dogribdogr1252,dogr1252,Dogrib,3,cousins
v_domdomm1246,domm1246,Dom,4,cousins
v_doromukokidoro1266,doro1266,Doromu-Koki,4,cousins
v_dualadual1243,dual1243,Duala,3,cousins
v_dutchdutc1256,dutc1256,Dutch,2,cousins
v_dyirbaldyir1250,dyir1250,Dyirbal,15,cousins
v_easterislandersrapa1244,rapa1244,Rapanui,3,cousins
v_easternarmenianeast2283,nucl1235,Eastern Armenian,2,cousins
v_easternpaharinepalieast1436,east1436,Eastern Pahari,1,cousins
v_easternyiddisheast2295,east2295,Eastern Yiddish,2,cousins
v_ekondamongoekon1238,ekon1238,Ekonda Mongo,2,cousins
v_elamiteelam1244,elam1244,Elamite,1,cousins
v_ellicetuva1244,tuva1244,Tuvalu,3,cousins
v_emerillonemer1243,emer1243,Teko,2,cousins
v_engaenga1252,enga1252,Enga,7,cousins
v_erzyaerzy1239,erzy1239,Erzya,2,cousins
v_erzyamordvinerzy1239,erzy1239,Erzya,2,cousins
v_estonianesto1258,esto1258,Estonian,7,cousins
v_eyakeyak1241,eyak1241,Eyak,1,cousins
v_fangegfang1246,fang1246,Fang (Equatorial Guinea),3,cousins
v_fefefefe1239,fefe1239,Fe'fe',1,cousins
v_finnishfinn1318,finn1318,Finnish,3,cousins
v_fipafipa1238,fipa1238,Fipa,3,cousins
v_fordataford1242,ford1242,Fordata,5,cousins
v_frisianfris1239,fris1239,Frisian,3,cousins
v_futunanseast2447,east2447,East Futuna,4,cousins
v_gabrielinotong1329,tong1329,Tongva,1,cousins
v_gadsupgads1258,gads1258,Gadsup,1,cousins
v_galibicaribgali1262,gali1262,Galibi Carib,9,cousins
v_gandagand1255,gand1255,Ganda,4,cousins
v_giryamagiry1241,giry1241,Giryama,7,cousins
v_godoberighod1238,ghod1238,Godoberi,2,cousins
v_gogogogo1263,gogo1263,Gogo,6,cousins
v_gothicgoth1244,goth1244,Gothic,1,cousins
v_guajaguaj1256,guaj1256,Guajá,9,cousins
v_guarayuguar1292,guar1292,Guarayu,3,cousins
v_gujaratiguja1252,guja1252,Gujarati,10,cousins
v_gumatjguma1253,guma1253,Gumatj,3,cousins
v_gumbaynggirkumb1268,kumb1268,Kumbainggar,5,cousins
v_gununakunepuel1244,puel1244,Puelche,2,cousins
v_gupapuyngugupa1247,gupa1247,Gupapuyngu,4,cousins
v_gurindjiguri1247,guri1247,Gurindji,1,cousins
v_gusiigusi1247,gusi1247,Gusii,3,cousins
v_guuguyimidhirrgugu1255,gugu1255,Guugu Yimidhirr,4,cousins
v_hahaaa1252,haaa1252,Ha,6,cousins
v_haliahali1244,hali1244,Halia,3,cousins
v_hamtaihamt1247,hamt1247,Hamtai,6,cousins
v_hapororanhita1242,hita1242,Hitau-Pororan,3,cousins
v_hausahaus1257,haus1257,Hausa,4,cousins
v_hawaiianshawa1245,hawa1245,Hawaiian,5,cousins
v_hayahaya1250,haya1250,Haya,5,cousins
v_hehehehe1240,hehe1240,Hehe,6,cousins
v_hererohere1253,here1253,Herero,3,cousins
v_highlandpueblanahuatlhigh1278,high1278,Highland Puebla Nahuatl,1,cousins
v_hindihind1269,hind1269,Hindi,10,cousins
v_hinuqhinu1240,hinu1240,Hinuq,2,cousins
v_hittitehitt1242,hitt1242,Hittite,2,cousins
v_hopishopi1249b,hopi1249,Hopi,1,cousins
v_hungarianhung1274,hung1274,Hungarian,4,cousins
v_hunzahunz1248,hunz1248,Hunza,5,cousins
v_hunzibhunz1247,hunz1247,Hunzib,2,cousins
v_hupahupa1239,hupa1239,Hupa-Chilula,2,cousins
v_icelandicicel1247,icel1247,Icelandic,5,cousins
v_ifaluknuclearwoleaiannucl1479,nucl1479,Nuclear Woleaian,4,cousins
v_igbonucl1417,nucl1417,Igbo,4,cousins
v_ignacianoigna1246,igna1246,Ignaciano,2,cousins
v_ingrianingr1248,ingr1248,Ingrian,2,cousins
v_ingushingu1240,ingu1240,Ingush,2,cousins
v_inxokvariinxo1238,inxo1238,Inxokvari,2,cousins
v_irishiris1253,iris1253,Irish,3,cousins
v_italianital1282,ital1282,Italian,3,cousins
v_itonamaiton1250,iton1250,Itonama,2,cousins
v_iyojwajachoroteiyoj1235,iyoj1235,Iyojwa'ja Chorote,1,cousins
v_jamaicancreolejama1262,jama1262,Jamaican Creole English,2,cousins
v_japanesenucl1643,nucl1643,Japanese,2,cousins
v_jarujaru1254,jaru1254,Jaru,6,cousins
v_jicarillajica1244,jica1244,Jicarilla Apache,7,cousins
v_judeotatjude1256,jude1256,Judeo-Tat,2,cousins
v_jurunajuru1256,juru1256,Jurúna,11,cousins
v_kagulukagu1239,kagu1239,Kagulu,3,cousins
v_kaiwakaiw1246,kaiw1246,Kaiwá,12,cousins
v_kalkatungukalk1246,kalk1246,Kalkutung,7,cousins
v_kamayurakama1373,kama1373,Kamayurá,7,cousins
v_kambakamb1297,kamb1297,Kamba (Kenya),2,cousins
v_kaondekaon1241,kaon1241,Kaonde,4,cousins
v_kapingamarangikapi1249,kapi1249,Kapingamarangi,2,cousins
v_karajarrikara1476,kara1476,Karadjeri,5,cousins
v_karitianakari1311,kari1311,Karitiâna,2,cousins
v_kariyarrakari1304,kari1304,Kariyarra,9,cousins
v_karokkaro1304,karo1304,Karok,1,cousins
v_kartujarrakart1247,kart1247,Kartujarra,8,cousins
v_kashmirikash1277,kash1277,Kashmiri,10,cousins
v_kaurnakaur1267,kaur1267,Kaurna,3,cousins
v_kayabikaya1329,kaya1329,Kayabí,1,cousins
v_kazakhkaza1248,kaza1248,Kazakh,20,cousins
